MTry	OverlapUnsupRfPlink	OverlapSupRfPlink
108	0.044444444444444446	0.7111111111111111
109	0.022222222222222223	0.7111111111111111
110	0.022222222222222223	0.7111111111111111
111	0.044444444444444446	0.7111111111111111
112	0.044444444444444446	0.7111111111111111
113	0.06666666666666667	0.7111111111111111
114	0.08888888888888889	0.7111111111111111
115	0.06666666666666667	0.7111111111111111
116	0.044444444444444446	0.7111111111111111
117	0.08888888888888889	0.7111111111111111
118	0.022222222222222223	0.7111111111111111
119	0.06666666666666667	0.7111111111111111
120	0.0	0.7111111111111111
121	0.022222222222222223	0.7111111111111111
122	0.08888888888888889	0.7111111111111111
123	0.044444444444444446	0.7111111111111111
124	0.044444444444444446	0.7111111111111111
125	0.06666666666666667	0.7111111111111111
126	0.022222222222222223	0.7111111111111111
127	0.06666666666666667	0.7111111111111111
128	0.044444444444444446	0.7111111111111111
129	0.022222222222222223	0.7111111111111111
130	0.022222222222222223	0.7111111111111111
131	0.1111111111111111	0.7111111111111111
132	0.022222222222222223	0.7111111111111111
133	0.08888888888888889	0.7111111111111111
134	0.044444444444444446	0.7111111111111111
135	0.06666666666666667	0.7111111111111111
136	0.044444444444444446	0.7111111111111111
137	0.06666666666666667	0.7111111111111111
138	0.022222222222222223	0.7111111111111111
139	0.06666666666666667	0.7111111111111111
140	0.044444444444444446	0.7111111111111111
141	0.044444444444444446	0.7111111111111111
142	0.08888888888888889	0.7111111111111111
143	0.022222222222222223	0.7111111111111111
144	0.044444444444444446	0.7111111111111111
145	0.022222222222222223	0.7111111111111111
146	0.08888888888888889	0.7111111111111111
147	0.022222222222222223	0.7111111111111111
148	0.06666666666666667	0.7111111111111111
149	0.044444444444444446	0.7111111111111111
150	0.022222222222222223	0.7111111111111111
151	0.022222222222222223	0.7111111111111111
152	0.06666666666666667	0.7111111111111111
153	0.06666666666666667	0.7111111111111111
154	0.0	0.7111111111111111
155	0.044444444444444446	0.7111111111111111
156	0.06666666666666667	0.7111111111111111
157	0.08888888888888889	0.7111111111111111
158	0.022222222222222223	0.7111111111111111
159	0.06666666666666667	0.7111111111111111
160	0.08888888888888889	0.7111111111111111
161	0.08888888888888889	0.7111111111111111
162	0.08888888888888889	0.7111111111111111
163	0.1111111111111111	0.7111111111111111
164	0.044444444444444446	0.7111111111111111
165	0.06666666666666667	0.7111111111111111
166	0.022222222222222223	0.7111111111111111
167	0.08888888888888889	0.7111111111111111
168	0.06666666666666667	0.7111111111111111
169	0.15555555555555556	0.7111111111111111
170	0.06666666666666667	0.7111111111111111
171	0.044444444444444446	0.7111111111111111
172	0.044444444444444446	0.7111111111111111
173	0.06666666666666667	0.7111111111111111
174	0.044444444444444446	0.7111111111111111
175	0.1111111111111111	0.7111111111111111
176	0.044444444444444446	0.7111111111111111
177	0.06666666666666667	0.7111111111111111
178	0.044444444444444446	0.7111111111111111
179	0.06666666666666667	0.7111111111111111
180	0.1111111111111111	0.7111111111111111
181	0.06666666666666667	0.7111111111111111
182	0.044444444444444446	0.7111111111111111
183	0.08888888888888889	0.7111111111111111
184	0.044444444444444446	0.7111111111111111
185	0.06666666666666667	0.7111111111111111
186	0.08888888888888889	0.7111111111111111
187	0.06666666666666667	0.7111111111111111
188	0.044444444444444446	0.7111111111111111
189	0.044444444444444446	0.7111111111111111
190	0.022222222222222223	0.7111111111111111
191	0.06666666666666667	0.7111111111111111
192	0.1111111111111111	0.7111111111111111
193	0.06666666666666667	0.7111111111111111
194	0.022222222222222223	0.7111111111111111
195	0.08888888888888889	0.7111111111111111
196	0.044444444444444446	0.7111111111111111
197	0.044444444444444446	0.7111111111111111
198	0.06666666666666667	0.7111111111111111
199	0.044444444444444446	0.7111111111111111
200	0.022222222222222223	0.7111111111111111
201	0.06666666666666667	0.7111111111111111
202	0.044444444444444446	0.7111111111111111
203	0.06666666666666667	0.7111111111111111
204	0.022222222222222223	0.7111111111111111
205	0.08888888888888889	0.7111111111111111
206	0.06666666666666667	0.7111111111111111
207	0.044444444444444446	0.7111111111111111
208	0.0	0.7111111111111111
209	0.044444444444444446	0.7111111111111111
210	0.13333333333333333	0.7111111111111111
211	0.06666666666666667	0.7111111111111111
212	0.06666666666666667	0.7111111111111111
213	0.08888888888888889	0.7111111111111111
214	0.08888888888888889	0.7111111111111111
215	0.044444444444444446	0.7111111111111111
216	0.044444444444444446	0.7111111111111111
217	0.1111111111111111	0.7111111111111111
218	0.08888888888888889	0.7111111111111111
219	0.08888888888888889	0.7111111111111111
220	0.06666666666666667	0.7111111111111111
221	0.1111111111111111	0.7111111111111111
222	0.08888888888888889	0.7111111111111111
223	0.044444444444444446	0.7111111111111111
224	0.06666666666666667	0.7111111111111111
225	0.022222222222222223	0.7111111111111111
226	0.06666666666666667	0.7111111111111111
227	0.044444444444444446	0.7111111111111111
228	0.15555555555555556	0.7111111111111111
229	0.044444444444444446	0.7111111111111111
230	0.044444444444444446	0.7111111111111111
231	0.08888888888888889	0.7111111111111111
232	0.1111111111111111	0.7111111111111111
233	0.06666666666666667	0.7111111111111111
234	0.08888888888888889	0.7111111111111111
235	0.1111111111111111	0.7111111111111111
236	0.08888888888888889	0.7111111111111111
237	0.022222222222222223	0.7111111111111111
238	0.08888888888888889	0.7111111111111111
239	0.06666666666666667	0.7111111111111111
240	0.13333333333333333	0.7111111111111111
241	0.08888888888888889	0.7111111111111111
242	0.044444444444444446	0.7111111111111111
243	0.044444444444444446	0.7111111111111111
244	0.044444444444444446	0.7111111111111111
245	0.06666666666666667	0.7111111111111111
246	0.044444444444444446	0.7111111111111111
247	0.06666666666666667	0.7111111111111111
248	0.06666666666666667	0.7111111111111111
249	0.022222222222222223	0.7111111111111111
250	0.022222222222222223	0.7111111111111111
251	0.044444444444444446	0.7111111111111111
252	0.08888888888888889	0.7111111111111111
253	0.044444444444444446	0.7111111111111111
254	0.022222222222222223	0.7111111111111111
255	0.08888888888888889	0.7111111111111111
256	0.06666666666666667	0.7111111111111111
257	0.022222222222222223	0.7111111111111111
258	0.08888888888888889	0.7111111111111111
259	0.06666666666666667	0.7111111111111111
260	0.022222222222222223	0.7111111111111111
261	0.044444444444444446	0.7111111111111111
262	0.022222222222222223	0.7111111111111111
263	0.022222222222222223	0.7111111111111111
264	0.044444444444444446	0.7111111111111111
265	0.044444444444444446	0.7111111111111111
266	0.044444444444444446	0.7111111111111111
267	0.08888888888888889	0.7111111111111111
268	0.06666666666666667	0.7111111111111111
269	0.022222222222222223	0.7111111111111111
270	0.06666666666666667	0.7111111111111111
271	0.08888888888888889	0.7111111111111111
272	0.08888888888888889	0.7111111111111111
273	0.08888888888888889	0.7111111111111111
274	0.022222222222222223	0.7111111111111111
275	0.06666666666666667	0.7111111111111111
276	0.1111111111111111	0.7111111111111111
277	0.022222222222222223	0.7111111111111111
278	0.044444444444444446	0.7111111111111111
279	0.08888888888888889	0.7111111111111111
280	0.08888888888888889	0.7111111111111111
281	0.022222222222222223	0.7111111111111111
282	0.06666666666666667	0.7111111111111111
283	0.044444444444444446	0.7111111111111111
284	0.06666666666666667	0.7111111111111111
285	0.06666666666666667	0.7111111111111111
286	0.08888888888888889	0.7111111111111111
287	0.1111111111111111	0.7111111111111111
288	0.17777777777777778	0.7111111111111111
289	0.1111111111111111	0.7111111111111111
290	0.022222222222222223	0.7111111111111111
291	0.1111111111111111	0.7111111111111111
292	0.08888888888888889	0.7111111111111111
293	0.044444444444444446	0.7111111111111111
294	0.08888888888888889	0.7111111111111111
295	0.08888888888888889	0.7111111111111111
296	0.06666666666666667	0.7111111111111111
297	0.044444444444444446	0.7111111111111111
298	0.06666666666666667	0.7111111111111111
299	0.06666666666666667	0.7111111111111111
300	0.13333333333333333	0.7111111111111111
301	0.022222222222222223	0.7111111111111111
302	0.08888888888888889	0.7111111111111111
303	0.08888888888888889	0.7111111111111111
304	0.06666666666666667	0.7111111111111111
305	0.08888888888888889	0.7111111111111111
306	0.06666666666666667	0.7111111111111111
307	0.044444444444444446	0.7111111111111111
308	0.1111111111111111	0.7111111111111111
309	0.08888888888888889	0.7111111111111111
310	0.06666666666666667	0.7111111111111111
311	0.1111111111111111	0.7111111111111111
312	0.08888888888888889	0.7111111111111111
313	0.022222222222222223	0.7111111111111111
314	0.022222222222222223	0.7111111111111111
315	0.08888888888888889	0.7111111111111111
316	0.08888888888888889	0.7111111111111111
317	0.022222222222222223	0.7111111111111111
318	0.1111111111111111	0.7111111111111111
319	0.08888888888888889	0.7111111111111111
320	0.06666666666666667	0.7111111111111111
321	0.1111111111111111	0.7111111111111111
322	0.06666666666666667	0.7111111111111111
323	0.022222222222222223	0.7111111111111111
324	0.044444444444444446	0.7111111111111111
325	0.1111111111111111	0.7111111111111111
326	0.08888888888888889	0.7111111111111111
327	0.06666666666666667	0.7111111111111111
328	0.06666666666666667	0.7111111111111111
329	0.08888888888888889	0.7111111111111111
330	0.1111111111111111	0.7111111111111111
331	0.1111111111111111	0.7111111111111111
332	0.1111111111111111	0.7111111111111111
333	0.06666666666666667	0.7111111111111111
334	0.15555555555555556	0.7111111111111111
335	0.044444444444444446	0.7111111111111111
336	0.06666666666666667	0.7111111111111111
337	0.08888888888888889	0.7111111111111111
338	0.06666666666666667	0.7111111111111111
339	0.08888888888888889	0.7111111111111111
340	0.1111111111111111	0.7111111111111111
341	0.08888888888888889	0.7111111111111111
342	0.1111111111111111	0.7111111111111111
343	0.1111111111111111	0.7111111111111111
344	0.06666666666666667	0.7111111111111111
345	0.022222222222222223	0.7111111111111111
346	0.08888888888888889	0.7111111111111111
347	0.044444444444444446	0.7111111111111111
348	0.08888888888888889	0.7111111111111111
349	0.13333333333333333	0.7111111111111111
350	0.06666666666666667	0.7111111111111111
351	0.044444444444444446	0.7111111111111111
352	0.022222222222222223	0.7111111111111111
353	0.06666666666666667	0.7111111111111111
354	0.08888888888888889	0.7111111111111111
355	0.06666666666666667	0.7111111111111111
356	0.13333333333333333	0.7111111111111111
357	0.1111111111111111	0.7111111111111111
358	0.1111111111111111	0.7111111111111111
359	0.022222222222222223	0.7111111111111111
360	0.06666666666666667	0.7111111111111111
361	0.044444444444444446	0.7111111111111111
362	0.08888888888888889	0.7111111111111111
363	0.1111111111111111	0.7111111111111111
364	0.15555555555555556	0.7111111111111111
365	0.13333333333333333	0.7111111111111111
366	0.1111111111111111	0.7111111111111111
367	0.06666666666666667	0.7111111111111111
368	0.044444444444444446	0.7111111111111111
369	0.044444444444444446	0.7111111111111111
370	0.044444444444444446	0.7111111111111111
371	0.06666666666666667	0.7111111111111111
372	0.06666666666666667	0.7111111111111111
373	0.08888888888888889	0.7111111111111111
374	0.044444444444444446	0.7111111111111111
375	0.06666666666666667	0.7111111111111111
376	0.08888888888888889	0.7111111111111111
377	0.06666666666666667	0.7111111111111111
378	0.08888888888888889	0.7111111111111111
379	0.15555555555555556	0.7111111111111111
380	0.1111111111111111	0.7111111111111111
381	0.044444444444444446	0.7111111111111111
382	0.08888888888888889	0.7111111111111111
383	0.06666666666666667	0.7111111111111111
384	0.06666666666666667	0.7111111111111111
385	0.06666666666666667	0.7111111111111111
386	0.06666666666666667	0.7111111111111111
387	0.08888888888888889	0.7111111111111111
388	0.13333333333333333	0.7111111111111111
389	0.08888888888888889	0.7111111111111111
390	0.06666666666666667	0.7111111111111111
391	0.06666666666666667	0.7111111111111111
392	0.06666666666666667	0.7111111111111111
393	0.06666666666666667	0.7111111111111111
394	0.044444444444444446	0.7111111111111111
395	0.06666666666666667	0.7111111111111111
396	0.08888888888888889	0.7111111111111111
397	0.1111111111111111	0.7111111111111111
398	0.08888888888888889	0.7111111111111111
399	0.08888888888888889	0.7111111111111111
400	0.044444444444444446	0.7111111111111111
401	0.08888888888888889	0.7111111111111111
402	0.06666666666666667	0.7111111111111111
403	0.044444444444444446	0.7111111111111111
404	0.022222222222222223	0.7111111111111111
405	0.044444444444444446	0.7111111111111111
406	0.06666666666666667	0.7111111111111111
407	0.08888888888888889	0.7111111111111111
408	0.044444444444444446	0.7111111111111111
409	0.022222222222222223	0.7111111111111111
410	0.08888888888888889	0.7111111111111111
411	0.0	0.7111111111111111
412	0.08888888888888889	0.7111111111111111
413	0.06666666666666667	0.7111111111111111
414	0.08888888888888889	0.7111111111111111
415	0.15555555555555556	0.7111111111111111
416	0.08888888888888889	0.7111111111111111
417	0.044444444444444446	0.7111111111111111
418	0.06666666666666667	0.7111111111111111
419	0.1111111111111111	0.7111111111111111
420	0.08888888888888889	0.7111111111111111
421	0.022222222222222223	0.7111111111111111
422	0.044444444444444446	0.7111111111111111
423	0.044444444444444446	0.7111111111111111
424	0.08888888888888889	0.7111111111111111
425	0.06666666666666667	0.7111111111111111
426	0.08888888888888889	0.7111111111111111
427	0.08888888888888889	0.7111111111111111
428	0.022222222222222223	0.7111111111111111
429	0.06666666666666667	0.7111111111111111
430	0.044444444444444446	0.7111111111111111
431	0.044444444444444446	0.7111111111111111
432	0.1111111111111111	0.7111111111111111
433	0.1111111111111111	0.7111111111111111
434	0.06666666666666667	0.7111111111111111
435	0.022222222222222223	0.7111111111111111
436	0.1111111111111111	0.7111111111111111
437	0.13333333333333333	0.7111111111111111
438	0.1111111111111111	0.7111111111111111
439	0.1111111111111111	0.7111111111111111
440	0.1111111111111111	0.7111111111111111
441	0.06666666666666667	0.7111111111111111
442	0.022222222222222223	0.7111111111111111
443	0.1111111111111111	0.7111111111111111
444	0.08888888888888889	0.7111111111111111
445	0.08888888888888889	0.7111111111111111
446	0.022222222222222223	0.7111111111111111
447	0.06666666666666667	0.7111111111111111
448	0.06666666666666667	0.7111111111111111
449	0.1111111111111111	0.7111111111111111
